97,5.76,-39.08,39.5,-0.00377214,8.57548e-05,9.99,0,1.001e-05,14.24,14.24,-0.00061,0.0095,0.001,14.25,14.25,0.010197
98,5.84,-39.58,40,0.00908461,8.79172e-05,9.9925,0,1.00075e-05,14.24,14.24,0.008546,0.0095,0.004,10.6875,10.6875,-0.00625256
99,5.9,-40.08,40.5,-0.0158562,9.04005e-05,9.9925,0.0004,4.003e-05,14.24,14.24,0.010072,0.0095,0.009,10.6875,10.6875,0.0067308
100,5.98,-40.56,41,-0.00202797,9.22688e-05,9.9925,0.0006,4.003e-05,14.24,14.24,-0.006714,0.0095,-0.0015,10.6875,10.6875,0.011572
101,6.06,-41.06,41.5,0.00683454,0.000192919,9.9925,0,-2.0015e-05,10.64,10.64,0.005494,-0.01025,-0.0005,10.6875,10.6875,-0.0110318
102,6.12,-41.56,42,-0.0119518,0.000192351,9.9925,0,1.00075e-05,10.64,10.64,0.010072,-0.01025,0.009,10.6875,10.6875,0.0120682
103,6.2,-42.04,42.5,0.00529046,0.000190565,9.9925,0.0004,4.003e-05,10.64,10.64,-0.011292,-0.01025,-0.005,10.6875,10.6875,0.0126509
104,6.28,-42.54,43,0.0067013,0.000187561,9.9925,-0.0002,-2.0015e-05,10.64,10.64,0.011598,-0.01025,0.0005,10.6875,10.6875,-0.010218
105,6.34,-43.04,43.5,-0.00826812,0.000183338,9.99,0.0002,4.004e-05,10.64,10.64,0.010835,-0.01025,0.0125,14.25,14.25,0.0105916
106,6.42,-43.54,44,-0.0108011,0.000177898,9.99,0.0006,4.004e-05,10.64,10.64,-0.011292,-0.01025,-0.005,14.25,14.25,0.0124689
107,6.5,-44.02,44.5,0.00876581,0.000171239,9.99,0,-2.002e-05,14.24,14.24,0.010072,0.0095,0,14.25,14.25,-0.00663373
108,6.56,-44.52,45,-0.00530084,0.000163362,9.99,0.0002,4.004e-05,14.24,14.24,0.010835,0.0095,0.0125,14.25,14.25,0.00414803
109,6.64,-45.02,45.5,0.00709609,0.000254268,9.99,0.0006,4.004e-05,14.24,14.24,-0.006714,0.0095,-0.0025,14.25,14.25,0.00595983
110,6.72,-45.5,46,0.0119177,0.000246875,9.9925,0,-2.0015e-05,14.24,14.24,0.003968,0.0095,-0.0025,10.6875,10.6875,-0.00273272
111,6.78,-46,46.5,-0.0046819,0.000244019,9.9925,0,1.00075e-05,14.24,14.24,0.005494,0.0095,0.006,10.6875,10.6875,-0.000730001
112,6.86,-46.5,47,0.00420163,0.000245699,9.9925,0.0002,1.00075e-05,10.64,10.64,-0.003662,-0.01025,-0.0015,10.6875,10.6875,-0.00301243
113,6.94,-46.98,47.5,0.0155073,0.000251916,9.9925,0,-2.0015e-05,10.64,10.64,-0.002136,-0.01025,-0.004,10.6875,10.6875,-0.00529037
114,7,-47.48,48,-0.00702671,0.000262668,9.99,-0.0002,-2.002e-05,10.64,10.64,-0.003662,-0.01025,-0.002,14.25,14.25,-0.00172728
